,Leg,Leg Value,Throw-in,Value Home,Value Away,Throw Home,Throw Away,Player Home,Player Away,Prev Leg Value,Home Score,Away Score,Prev Home Score,Prev Away Score,Leg Winner,First
1881,2,2-1,,402,266,0,140,Cross R.,Whitlock S.,2-0,2,1,2,0,Away,False
1882,3,2-1,,306,266,96,0,Cross R.,Whitlock S.,2-0,2,1,2,0,Away,False
1883,4,2-1,,306,226,0,40,Cross R.,Whitlock S.,2-0,2,1,2,0,Away,False
1884,5,2-1,,207,226,99,0,Cross R.,Whitlock S.,2-0,2,1,2,0,Away,False
1885,6,2-1,,207,86,0,140,Cross R.,Whitlock S.,2-0,2,1,2,0,Away,False
1886,7,2-1,,74,86,133,0,Cross R.,Whitlock S.,2-0,2,1,2,0,Away,False
1887,0,3-1,,455,501,46,0,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,True
1888,1,3-1,,455,461,0,40,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1889,2,3-1,,275,461,180,0,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1890,3,3-1,,275,416,0,45,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1891,4,3-1,,218,416,57,0,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1892,5,3-1,,218,357,0,59,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1893,6,3-1,,135,357,83,0,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1894,7,3-1,,135,314,0,43,Cross R.,Whitlock S.,2-1,3,1,2,1,Home,False
1895,8,3-1,,36,314,99,0,Cross R.,Whitlock S.,2-0,3,1,2,0,Home,False
1896,0,4-1,VERLORENER ANWURF Away,501,453,0,48,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,True
1897,1,4-1,VERLORENER ANWURF Away,402,453,99,0,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1898,2,4-1,VERLORENER ANWURF Away,402,313,0,140,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1899,3,4-1,VERLORENER ANWURF Away,344,313,58,0,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1900,4,4-1,VERLORENER ANWURF Away,344,179,0,134,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1901,5,4-1,VERLORENER ANWURF Away,251,179,93,0,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1902,6,4-1,VERLORENER ANWURF Away,251,80,0,99,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1903,7,4-1,VERLORENER ANWURF Away,111,80,140,0,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1904,8,4-1,VERLORENER ANWURF Away,111,20,0,60,Cross R.,Whitlock S.,3-1,4,1,3,1,Home,False
1905,9,4-1,VERLORENER ANWURF Away,32,20,79,0,Cross R.,Whitlock S.,2-0,4,1,2,0,Home,False
1906,10,4-1,VERLORENER ANWURF Away,32,10,0,10,Cross R.,Whitlock S.,6-1,4,1,6,1,Draw,False
1907,11,4-1,VERLORENER ANWURF Away,32,10,0,0,Cross R.,Whitlock S.,2-0,4,1,2,0,Home,False
1908,12,4-1,VERLORENER ANWURF Away,32,10,0,0,Cross R.,Whitlock S.,2-5,4,1,2,5,Home,False
1909,0,4-2,VERLORENER ANWURF Home,460,501,41,0,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,True
1910,1,4-2,VERLORENER ANWURF Home,460,321,0,180,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1911,2,4-2,VERLORENER ANWURF Home,360,321,100,0,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1912,3,4-2,VERLORENER ANWURF Home,360,255,0,66,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1913,4,4-2,VERLORENER ANWURF Home,260,255,100,0,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1914,5,4-2,VERLORENER ANWURF Home,126,120,134,135,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1915,6,4-2,VERLORENER ANWURF Home,12,120,114,0,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1916,7,4-2,VERLORENER ANWURF Home,12,79,0,41,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1917,8,4-2,VERLORENER ANWURF Home,12,79,0,0,Cross R.,Whitlock S.,4-1,4,2,4,1,Away,False
1918,0,5-2,VERLORENER ANWURF Away,501,461,0,40,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,True
1919,1,5-2,VERLORENER ANWURF Away,401,461,100,0,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1920,2,5-2,VERLORENER ANWURF Away,401,338,0,123,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1921,3,5-2,VERLORENER ANWURF Away,344,338,57,0,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1922,4,5-2,VERLORENER ANWURF Away,344,204,0,134,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1923,5,5-2,VERLORENER ANWURF Away,244,204,100,0,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1924,6,5-2,VERLORENER ANWURF Away,244,120,0,84,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1925,7,5-2,VERLORENER ANWURF Away,104,120,140,0,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1926,8,5-2,VERLORENER ANWURF Away,104,60,0,60,Cross R.,Whitlock S.,4-2,5,2,4,2,Home,False
1927,0,6-2,,405,501,96,0,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,True
1928,1,6-2,,405,454,0,47,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1929,2,6-2,,324,454,81,0,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1930,3,6-2,,324,395,0,59,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1931,4,6-2,,264,395,60,0,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1932,5,6-2,,264,299,0,96,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1933,6,6-2,,124,299,140,0,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1934,7,6-2,,124,212,0,87,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1935,8,6-2,,61,212,63,0,Cross R.,Whitlock S.,5-2,6,2,5,2,Home,False
1936,9,6-2,,61,112,0,100,Cross R.,Whitlock S.,4-1,6,2,4,1,Home,False
1937,0,1-0,VERLORENER ANWURF Away,501,420,0,81,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,True
1938,1,1-0,VERLORENER ANWURF Away,361,420,140,0,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1939,2,1-0,VERLORENER ANWURF Away,361,335,0,85,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1940,3,1-0,VERLORENER ANWURF Away,320,335,41,0,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1941,4,1-0,VERLORENER ANWURF Away,320,257,0,78,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1942,5,1-0,VERLORENER ANWURF Away,260,257,60,0,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1943,6,1-0,VERLORENER ANWURF Away,260,132,0,125,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1944,7,1-0,VERLORENER ANWURF Away,120,132,140,0,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1945,8,1-0,VERLORENER ANWURF Away,120,46,0,86,Wright P.,Chisnall D.,6-2,1,0,6,2,Draw,False
1946,0,2-0,,406,501,95,0,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,True
1947,1,2-0,,406,401,0,100,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1948,2,2-0,,226,401,180,0,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1949,3,2-0,,226,261,0,140,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1950,4,2-0,,137,261,89,0,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1951,5,2-0,,137,121,0,140,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1952,6,2-0,,16,121,121,0,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1953,7,2-0,,16,25,0,96,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1954,8,2-0,,4,25,12,0,Wright P.,Chisnall D.,1-0,2,0,1,0,Home,False
1955,9,2-0,,4,8,0,17,Wright P.,Chisnall D.,6-2,2,0,6,2,Draw,False
1956,0,2-1,,501,321,0,180,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,True
1957,1,2-1,,367,321,134,0,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1958,2,2-1,,367,181,0,140,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1959,3,2-1,,271,181,96,0,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1960,4,2-1,,271,97,0,84,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1961,5,2-1,,172,97,99,0,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1962,6,2-1,,172,60,0,37,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1963,7,2-1,,72,60,100,0,Wright P.,Chisnall D.,2-0,2,1,2,0,Away,False
1964,0,3-1,,401,501,100,0,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,True
1965,1,3-1,,401,364,0,137,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1966,2,3-1,,261,364,140,0,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1967,3,3-1,,261,298,0,66,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1968,4,3-1,,201,298,60,0,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1969,5,3-1,,201,234,0,64,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1970,6,3-1,,62,234,139,0,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1971,7,3-1,,62,179,0,55,Wright P.,Chisnall D.,2-1,3,1,2,1,Home,False
1972,8,3-1,,32,179,30,0,Wright P.,Chisnall D.,2-0,3,1,2,0,Home,False
1973,9,3-1,,32,120,0,59,Wright P.,Chisnall D.,2-0,3,1,2,0,Home,False
1974,0,4-1,VERLORENER ANWURF Away,501,416,0,85,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,True
1975,1,4-1,VERLORENER ANWURF Away,364,416,137,0,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1976,2,4-1,VERLORENER ANWURF Away,364,356,0,60,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1977,3,4-1,VERLORENER ANWURF Away,264,356,100,0,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1978,4,4-1,VERLORENER ANWURF Away,264,265,0,91,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1979,5,4-1,VERLORENER ANWURF Away,124,265,140,0,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1980,6,4-1,VERLORENER ANWURF Away,124,170,0,95,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1981,7,4-1,VERLORENER ANWURF Away,40,170,84,0,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1982,8,4-1,VERLORENER ANWURF Away,4,74,36,96,Wright P.,Chisnall D.,3-1,4,1,3,1,Home,False
1983,0,5-1,,361,501,140,0,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,True
1984,1,5-1,,361,401,0,100,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1985,2,5-1,,301,401,60,0,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1986,3,5-1,,301,301,0,100,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1987,4,5-1,,161,301,140,0,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1988,5,5-1,,161,186,0,115,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1989,6,5-1,,66,186,95,0,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1990,7,5-1,,66,147,0,39,Wright P.,Chisnall D.,4-1,5,1,4,1,Home,False
1991,0,6-1,VERLORENER ANWURF Away,501,456,0,45,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,True
1992,1,6-1,VERLORENER ANWURF Away,404,456,97,0,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1993,2,6-1,VERLORENER ANWURF Away,404,356,0,100,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1994,3,6-1,VERLORENER ANWURF Away,308,356,96,0,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1995,4,6-1,VERLORENER ANWURF Away,308,216,0,140,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1996,5,6-1,VERLORENER ANWURF Away,248,216,60,0,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1997,6,6-1,VERLORENER ANWURF Away,248,116,0,100,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1998,7,6-1,VERLORENER ANWURF Away,108,116,140,0,Wright P.,Chisnall D.,5-1,6,1,5,1,Home,False
1999,8,6-1,VERLORENER ANWURF Away,108,60,0,56,Wright P.,Chisnall D.,4-1,6,1,4,1,Home,False
2000,9,6-1,VERLORENER ANWURF Away,14,60,94,0,Wright P.,Chisnall D.,3-1,6,1,3,1,Home,False
2001,10,6-1,VERLORENER ANWURF Away,14,60,0,0,Wright P.,Chisnall D.,4-1,6,1,4,1,Home,False
2002,0,1-0,VERLORENER ANWURF Away,501,361,0,140,Price G.,Menzies C.,6-1,1,0,6,1,Draw,True
2003,1,1-0,VERLORENER ANWURF Away,442,361,59,0,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2004,2,1-0,VERLORENER ANWURF Away,442,265,0,96,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2005,3,1-0,VERLORENER ANWURF Away,262,265,180,0,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2006,4,1-0,VERLORENER ANWURF Away,262,167,0,98,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2007,5,1-0,VERLORENER ANWURF Away,164,167,98,0,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2008,6,1-0,VERLORENER ANWURF Away,164,28,0,139,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2009,7,1-0,VERLORENER ANWURF Away,25,28,139,0,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2010,8,1-0,VERLORENER ANWURF Away,25,28,0,0,Price G.,Menzies C.,6-1,1,0,6,1,Draw,False
2011,0,2-0,,361,501,140,0,Price G.,Menzies C.,1-0,2,0,1,0,Home,True
2012,1,2-0,,361,461,0,40,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2013,2,2-0,,315,461,46,0,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2014,3,2-0,,315,327,0,134,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2015,4,2-0,,255,327,60,0,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2016,5,2-0,,255,227,0,100,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2017,6,2-0,,156,227,99,0,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2018,7,2-0,,156,134,0,93,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2019,8,2-0,,98,134,58,0,Price G.,Menzies C.,1-0,2,0,1,0,Home,False
2020,9,2-0,,98,81,0,53,Price G.,Menzies C.,6-1,2,0,6,1,Draw,False
2021,0,3-0,VERLORENER ANWURF Away,501,443,0,58,Price G.,Menzies C.,2-0,3,0,2,0,Home,True
2022,1,3-0,VERLORENER ANWURF Away,401,443,100,0,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2023,2,3-0,VERLORENER ANWURF Away,401,397,0,46,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2024,3,3-0,VERLORENER ANWURF Away,261,397,140,0,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2025,4,3-0,VERLORENER ANWURF Away,261,263,0,134,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2026,5,3-0,VERLORENER ANWURF Away,130,263,131,0,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2027,6,3-0,VERLORENER ANWURF Away,130,164,0,99,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2028,7,3-0,VERLORENER ANWURF Away,72,164,58,0,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2029,8,3-0,VERLORENER ANWURF Away,72,49,0,115,Price G.,Menzies C.,2-0,3,0,2,0,Home,False
2030,0,3-1,VERLORENER ANWURF Home,361,501,140,0,Price G.,Menzies C.,3-0,3,1,3,0,Away,True
2031,1,3-1,VERLORENER ANWURF Home,361,367,0,134,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2032,2,3-1,VERLORENER ANWURF Home,261,367,100,0,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2033,3,3-1,VERLORENER ANWURF Home,261,327,0,40,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2034,4,3-1,VERLORENER ANWURF Home,231,327,30,0,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2035,5,3-1,VERLORENER ANWURF Home,231,204,0,123,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2036,6,3-1,VERLORENER ANWURF Home,142,204,89,0,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2037,7,3-1,VERLORENER ANWURF Home,142,64,0,140,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2038,8,3-1,VERLORENER ANWURF Home,80,64,62,0,Price G.,Menzies C.,3-0,3,1,3,0,Away,False
2039,0,4-1,VERLORENER ANWURF Away,501,419,0,82,Price G.,Menzies C.,3-1,4,1,3,1,Home,True
2040,1,4-1,VERLORENER ANWURF Away,361,419,140,0,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2041,2,4-1,VERLORENER ANWURF Away,361,323,0,96,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2042,3,4-1,VERLORENER ANWURF Away,306,323,55,0,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2043,4,4-1,VERLORENER ANWURF Away,306,223,0,100,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2044,5,4-1,VERLORENER ANWURF Away,210,223,96,0,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2045,6,4-1,VERLORENER ANWURF Away,210,170,0,53,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2046,7,4-1,VERLORENER ANWURF Away,76,170,134,0,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2047,8,4-1,VERLORENER ANWURF Away,76,25,0,145,Price G.,Menzies C.,3-1,4,1,3,1,Home,False
2048,0,5-1,,465,501,36,0,Price G.,Menzies C.,4-1,5,1,4,1,Home,True
2049,1,5-1,,465,376,0,125,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2050,2,5-1,,398,376,67,0,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2051,3,5-1,,398,236,0,140,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2052,4,5-1,,218,236,180,0,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2053,5,5-1,,218,153,0,83,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2054,6,5-1,,84,153,134,0,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2055,7,5-1,,84,108,0,45,Price G.,Menzies C.,4-1,5,1,4,1,Home,False
2056,0,5-2,,501,367,0,134,Price G.,Menzies C.,5-1,5,2,5,1,Away,True
2057,1,5-2,,321,367,180,0,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2058,2,5-2,,321,187,0,180,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2059,3,5-2,,181,187,140,0,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2060,4,5-2,,181,130,0,57,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2061,5,5-2,,86,130,95,0,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2062,6,5-2,,86,65,0,65,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2063,7,5-2,,16,65,70,0,Price G.,Menzies C.,5-1,5,2,5,1,Away,False
2064,0,6-2,,424,501,77,0,Price G.,Menzies C.,5-2,6,2,5,2,Home,True
2065,1,6-2,,424,401,0,100,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2066,2,6-2,,284,401,140,0,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2067,3,6-2,,284,261,0,140,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2068,4,6-2,,144,261,140,0,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2069,5,6-2,,144,206,0,55,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2070,6,6-2,,40,206,104,0,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2071,7,6-2,,40,72,0,134,Price G.,Menzies C.,5-2,6,2,5,2,Home,False
2072,0,1-0,VERLORENER ANWURF Away,501,361,0,140,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,True
2073,1,1-0,VERLORENER ANWURF Away,321,361,180,0,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2074,2,1-0,VERLORENER ANWURF Away,321,304,0,57,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2075,3,1-0,VERLORENER ANWURF Away,264,304,57,0,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2076,4,1-0,VERLORENER ANWURF Away,264,211,0,93,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2077,5,1-0,VERLORENER ANWURF Away,124,211,140,0,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2078,6,1-0,VERLORENER ANWURF Away,124,154,0,57,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2079,7,1-0,VERLORENER ANWURF Away,68,154,56,0,Gurney D.,van Duijvenbode D.,6-2,1,0,6,2,Draw,False
2080,8,1-0,VERLORENER ANWURF Away,68,90,0,64,Gurney D.,van Duijvenbode D.,4-1,1,0,4,1,Draw,False
2081,0,2-0,,401,501,100,0,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,True
2082,1,2-0,,401,378,0,123,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2083,2,2-0,,270,378,131,0,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2084,3,2-0,,270,278,0,100,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2085,4,2-0,,170,278,100,0,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2086,5,2-0,,170,156,0,122,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2087,6,2-0,,36,156,134,0,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2088,7,2-0,,36,90,0,66,Gurney D.,van Duijvenbode D.,1-0,2,0,1,0,Home,False
2089,0,2-1,,501,321,0,180,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,True
2090,1,2-1,,409,321,92,0,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2091,2,2-1,,409,241,0,80,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2092,3,2-1,,314,241,95,0,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2093,4,2-1,,314,67,0,174,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2094,5,2-1,,216,67,98,0,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2095,6,2-1,,216,16,0,51,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2096,7,2-1,,156,16,60,0,Gurney D.,van Duijvenbode D.,2-0,2,1,2,0,Away,False
2097,0,3-1,,475,501,26,0,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,True
2098,1,3-1,,475,443,0,58,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2099,2,3-1,,341,443,134,0,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2100,3,3-1,,341,384,0,59,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2101,4,3-1,,300,384,41,0,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2102,5,3-1,,300,204,0,180,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2103,6,3-1,,242,204,58,0,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2104,7,3-1,,242,68,0,136,Gurney D.,van Duijvenbode D.,2-1,3,1,2,1,Home,False
2105,8,3-1,,186,68,56,0,Gurney D.,van Duijvenbode D.,1-0,3,1,1,0,Home,False
2106,9,3-1,,186,32,0,36,Gurney D.,van Duijvenbode D.,2-0,3,1,2,0,Home,False
2107,10,3-1,,56,32,130,0,Gurney D.,van Duijvenbode D.,6-1,3,1,6,1,Draw,False
2108,11,3-1,,56,32,0,0,Gurney D.,van Duijvenbode D.,4-1,3,1,4,1,Draw,False
2109,0,3-2,,501,443,0,58,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,True
2110,1,3-2,,409,443,92,0,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2111,2,3-2,,409,309,0,134,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2112,3,3-2,,309,309,100,0,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2113,4,3-2,,309,230,0,79,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2114,5,3-2,,215,230,94,0,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2115,6,3-2,,215,167,0,63,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2116,7,3-2,,78,167,137,0,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2117,8,3-2,,78,110,0,57,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2118,9,3-2,,20,110,58,0,Gurney D.,van Duijvenbode D.,3-1,3,2,3,1,Away,False
2119,0,3-3,VERLORENER ANWURF Home,441,501,60,0,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,True
2120,1,3-3,VERLORENER ANWURF Home,441,370,0,131,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2121,2,3-3,VERLORENER ANWURF Home,400,370,41,0,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2122,3,3-3,VERLORENER ANWURF Home,400,230,0,140,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2123,4,3-3,VERLORENER ANWURF Home,300,230,100,0,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2124,5,3-3,VERLORENER ANWURF Home,300,109,0,121,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2125,6,3-3,VERLORENER ANWURF Home,120,109,180,0,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2126,7,3-3,VERLORENER ANWURF Home,120,16,0,93,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
2127,8,3-3,VERLORENER ANWURF Home,20,16,100,0,Gurney D.,van Duijvenbode D.,3-2,3,3,3,2,Away,False
